date,BIST100,USD_TRY,advancing_stocks,declining_stocks,CPI,CBRT_Rate,5Y_CDS_Spread
2021-10-21,1455.392333984375,9.214960098266602,8,1,19.58,18.0,447.66
2021-10-22,1479.8922119140625,9.531149864196777,10,1,19.58,18.0,453.97
2021-10-25,1492.89208984375,9.674400329589844,8,2,19.58,16.0,454.85
2021-10-26,1509.19189453125,9.586700439453125,8,2,19.58,16.0,440.64
2021-10-27,1519.2919921875,9.529069900512695,9,1,19.58,16.0,437.2
2021-10-28,1521.991943359375,9.50570011138916,7,3,19.58,16.0,438.83
2021-11-01,1536.2918701171875,9.582900047302246,6,4,19.89,16.0,438.51
2021-11-02,1533.091796875,9.539910316467285,6,4,19.89,16.0,428.96
2021-11-03,1546.9918212890625,9.600799560546875,8,2,19.89,16.0,417.74
2021-11-04,1575.691650390625,9.639599800109863,9,1,19.89,16.0,403.13
2021-11-05,1583.591552734375,9.694029808044434,8,2,19.89,16.0,393.74
2021-11-08,1608.491455078125,9.687740325927734,10,1,19.89,16.0,388.13
2021-11-09,1615.5914306640625,9.683159828186035,9,1,19.89,16.0,393.06
2021-11-10,1624.09130859375,9.72719955444336,5,5,19.89,16.0,398.2
2021-11-11,1625.09130859375,9.843099594116211,4,6,19.89,16.0,403.64
2021-11-12,1638.4913330078125,9.920900344848633,9,1,19.89,16.0,402.69
2021-11-15,1702.490966796875,10.029609680175781,8,2,19.89,16.0,403.74
2021-11-16,1685.591064453125,10.057499885559082,4,5,19.89,16.0,411.65
2021-11-17,1706.990966796875,10.34220027923584,9,1,19.89,16.0,421.75
2021-11-18,1736.890869140625,10.730779647827148,7,3,19.89,16.0,443.1
2021-11-19,1737.2908935546875,11.03711986541748,3,7,19.89,16.0,441.64
2021-11-22,1755.49072265625,11.105500221252441,6,4,19.89,15.0,438.75
2021-11-23,1784.5904541015625,11.406100273132324,8,2,19.89,15.0,481.76
2021-11-24,1812.2904052734375,12.818900108337402,7,3,19.89,15.0,472.12
2021-11-25,1819.1903076171875,11.913999557495117,5,5,19.89,15.0,472.63
2021-11-26,1776.390625,11.984299659729004,2,8,19.89,15.0,493.44
2021-11-29,1808.7904052734375,12.329099655151367,9,1,19.89,15.0,498.06
2021-11-30,1809.6903076171875,12.699000358581543,3,7,19.89,15.0,500.72
2021-12-01,1857.39013671875,13.50160026550293,10,1,21.31,15.0,526.34
2021-12-02,1880.0899658203125,13.44320011138916,7,3,21.31,15.0,531.32
2021-12-03,1910.389892578125,13.717100143432617,7,3,21.31,15.0,534.91
2021-12-06,1927.3897705078125,13.632049560546875,7,3,21.31,15.0,536.4
2021-12-07,1980.989501953125,13.783149719238281,10,1,21.31,15.0,495.63
2021-12-08,2004.58935546875,13.520500183105469,8,2,21.31,15.0,480.46
2021-12-09,2031.3892822265625,13.682700157165527,10,1,21.31,15.0,485.48
2021-12-10,2035.4892578125,13.773300170898438,3,7,21.31,15.0,500.06
2021-12-13,2101.48876953125,13.854889869689941,9,1,21.31,15.0,517.01
2021-12-14,2157.6884765625,13.803290367126465,8,2,21.31,15.0,521.45
2021-12-15,2162.28857421875,14.377799987792969,5,5,21.31,15.0,521.34
2021-12-16,2278.587890625,14.81410026550293,10,1,21.31,15.0,521.66
2021-12-17,2084.489013671875,15.660750389099121,0,10,21.31,15.0,576.56
2021-12-20,2056.388916015625,16.608980178833008,1,9,21.31,14.0,620.17
2021-12-21,1891.989990234375,13.475899696350098,0,10,21.31,14.0,601.6
2021-12-22,1804.1904296875,12.270709991455078,1,9,21.31,14.0,595.61
2021-12-23,1805.29052734375,12.032299995422363,4,6,21.31,14.0,573.19
2021-12-24,1891.2900390625,11.413299560546875,9,1,21.31,14.0,554.0
2021-12-27,1897.0899658203125,10.807069778442383,4,5,21.31,14.0,554.72
2021-12-28,1850.490234375,11.521050453186035,1,9,21.31,14.0,554.64
2021-12-29,1895.489990234375,11.803119659423828,9,1,21.31,14.0,553.36
2021-12-30,1863.6900634765625,12.640299797058105,2,8,21.31,14.0,560.89
2021-12-31,1857.6900634765625,13.290499687194824,2,8,36.08,14.0,559.5
2022-01-03,1926.689697265625,13.356599807739258,10,1,36.08,14.0,559.9
2022-01-04,1963.589599609375,13.061699867248535,9,1,36.08,14.0,548.16
2022-01-05,2005.2894287109375,13.411499977111816,10,1,36.08,14.0,559.16
2022-01-06,2007.58935546875,13.687999725341797,7,3,36.08,14.0,569.84
2022-01-07,2033.289306640625,13.782099723815918,7,2,36.08,14.0,572.36
2022-01-10,2045.1890869140625,13.749349594116211,7,3,36.08,14.0,580.96
2022-01-11,2045.9891357421875,13.809000015258789,5,5,36.08,14.0,573.55
2022-01-12,2064.18896484375,13.760499954223633,7,3,36.08,14.0,552.79
2022-01-13,2070.68896484375,13.243399620056152,5,4,36.08,14.0,541.92
2022-01-14,2072.888916015625,13.5826997756958,3,6,36.08,14.0,554.98
2022-01-17,2085.7890625,13.43317985534668,6,4,36.08,14.0,552.75
2022-01-18,1979.78955078125,13.450599670410156,0,10,36.08,14.0,554.25
2022-01-19,2042.089111328125,13.527700424194336,10,1,36.08,14.0,540.58
2022-01-20,2014.189208984375,13.423600196838379,2,8,36.08,14.0,523.08
2022-01-21,2011.1893310546875,13.354999542236328,2,8,36.08,14.0,523.28
2022-01-24,1910.2899169921875,13.434650421142578,0,10,36.08,14.0,533.63
2022-01-25,1945.089599609375,13.434760093688965,10,1,36.08,14.0,533.71
2022-01-26,1951.1895751953125,13.476900100708008,4,3,36.08,14.0,516.43
2022-01-27,1997.6893310546875,13.577099800109863,10,1,36.08,14.0,517.99
2022-01-28,1983.189453125,13.617600440979004,2,8,36.08,14.0,531.16
2022-01-31,2003.1893310546875,13.482049942016602,7,3,48.69,14.0,528.63
2022-02-01,2015.3892822265625,13.29580020904541,4,6,48.69,14.0,529.21
2022-02-02,2002.1893310546875,13.350179672241211,5,5,48.69,14.0,525.19
2022-02-03,1957.8896484375,13.46560001373291,0,10,48.69,14.0,531.72
2022-02-04,1943.789794921875,13.566200256347656,3,7,48.69,14.0,539.37
2022-02-07,1997.58935546875,13.556659698486328,10,1,48.69,14.0,538.12
2022-02-08,2007.08935546875,13.570369720458984,8,2,48.69,14.0,533.15
2022-02-09,2042.88916015625,13.577210426330566,10,1,48.69,14.0,522.4
2022-02-10,2038.6890869140625,13.539199829101562,3,7,48.69,14.0,507.12
2022-02-11,2051.089111328125,13.496100425720215,8,2,48.69,14.0,504.93
2022-02-14,2001.889404296875,13.505419731140137,1,9,48.69,14.0,519.7
2022-02-15,2038.1890869140625,13.590800285339355,9,1,48.69,14.0,514.75
2022-02-16,2041.38916015625,13.60319995880127,6,3,48.69,14.0,513.59
2022-02-17,2009.9893798828125,13.59570026397705,0,10,48.69,14.0,520.47
2022-02-18,2032.3892822265625,13.522600173950195,8,2,48.69,14.0,526.18
2022-02-21,2038.089111328125,13.60807991027832,5,5,48.69,14.0,533.74
2022-02-22,2017.4892578125,13.67549991607666,0,10,48.69,14.0,536.19
2022-02-23,2015.9892578125,13.762280464172363,0,10,48.69,14.0,548.98
2022-02-24,1851.3902587890625,13.820500373840332,0,10,48.69,14.0,596.64
2022-02-25,1952.3896484375,14.053000450134277,10,1,48.69,14.0,559.96
2022-02-28,1946.1895751953125,14.028840065002441,6,4,48.69,14.0,574.2
2022-03-01,1969.8895263671875,13.791000366210938,5,5,48.69,14.0,579.25
2022-03-02,1986.0894775390625,13.835200309753418,6,4,48.69,14.0,595.15
2022-03-03,2023.289306640625,13.982999801635742,9,1,54.44,14.0,604.94
2022-03-04,1990.7894287109375,14.113499641418457,1,9,54.44,14.0,645.28
2022-03-07,1997.2894287109375,14.239629745483398,4,6,54.44,14.0,682.78
2022-03-08,2011.389404296875,14.378999710083008,4,6,54.44,14.0,682.07
2022-03-09,2042.6890869140625,14.491299629211426,9,1,54.44,14.0,645.28
2022-03-10,2041.9891357421875,14.659099578857422,2,8,54.44,14.0,665.55
2022-03-11,2053.888916015625,14.838000297546387,7,3,54.44,14.0,656.76
2022-03-14,2088.489013671875,14.75,7,3,54.44,14.0,643.86
2022-03-15,2079.388916015625,14.774860382080078,4,6,54.44,14.0,614.89
2022-03-16,2088.7890625,14.700799942016602,6,4,54.44,14.0,609.82
2022-03-17,2133.5888671875,14.557979583740234,10,1,54.44,14.0,568.58
2022-03-18,2144.28857421875,14.703310012817383,3,6,54.44,14.0,574.37
2022-03-21,2174.988525390625,14.806859970092773,9,1,54.44,14.0,576.28
2022-03-22,2188.788330078125,14.82174015045166,10,1,54.44,14.0,574.95
2022-03-23,2183.088623046875,14.818300247192383,1,9,54.44,14.0,580.82
2022-03-24,2176.1884765625,14.826700210571289,6,4,54.44,14.0,588.94
2022-03-25,2175.488525390625,14.836000442504883,5,5,54.44,14.0,581.91
2022-03-28,2172.488525390625,14.82759952545166,3,7,54.44,14.0,576.34
2022-03-29,2206.48828125,14.821399688720703,9,1,54.44,14.0,538.67
2022-03-30,2230.188232421875,14.569250106811523,9,1,54.44,14.0,546.09
2022-03-31,2233.2880859375,14.651009559631348,4,6,61.14,14.0,545.25
2022-04-01,2251.68798828125,14.666199684143066,6,4,61.14,14.0,548.29
2022-04-04,2311.3876953125,14.674039840698242,10,1,61.14,14.0,550.47
2022-04-05,2326.28759765625,14.691499710083008,5,5,61.14,14.0,559.93
2022-04-06,2316.3876953125,14.717900276184082,3,7,61.14,14.0,578.53
2022-04-07,2345.1875,14.699589729309082,8,2,61.14,14.0,583.42
2022-04-08,2393.38720703125,14.753700256347656,9,1,61.14,14.0,586.29
2022-04-11,2449.087158203125,14.74020004272461,10,1,61.14,14.0,590.27
2022-04-12,2463.786865234375,14.664600372314453,5,5,61.14,14.0,592.47
2022-04-13,2460.386962890625,14.581500053405762,3,6,61.14,14.0,586.64
2022-04-14,2475.38671875,14.59060001373291,6,3,61.14,14.0,583.26
2022-04-15,2494.38671875,14.622699737548828,8,2,61.14,14.0,582.77
2022-04-18,2510.28662109375,14.621800422668457,7,3,61.14,14.0,582.78
2022-04-19,2519.1865234375,14.640899658203125,5,5,61.14,14.0,599.32
2022-04-20,2525.886474609375,14.652000427246094,4,6,61.14,14.0,584.63
2022-04-21,2556.786376953125,14.666799545288086,9,1,61.14,14.0,577.56
2022-04-22,2472.48681640625,14.70398998260498,1,9,61.14,14.0,582.73
2022-04-25,2482.5869140625,14.747099876403809,5,4,61.14,14.0,593.89
2022-04-26,2418.287109375,14.771900177001953,0,10,61.14,14.0,595.29
2022-04-27,2451.386962890625,14.799699783325195,9,1,61.14,14.0,598.97
2022-04-28,2428.386962890625,14.809800148010254,3,6,61.14,14.0,602.46
2022-04-29,2430.587158203125,14.78888988494873,5,5,61.14,14.0,612.88
2022-05-05,2466.286865234375,14.739700317382812,8,2,69.97,14.0,624.1
2022-05-06,2458.68701171875,14.865079879760742,2,8,69.97,14.0,655.22
2022-05-09,2465.686767578125,14.940130233764648,3,7,69.97,14.0,678.82
2022-05-10,2490.186767578125,15.098400115966797,9,1,69.97,14.0,687.62
2022-05-11,2453.886962890625,15.32544994354248,3,7,69.97,14.0,684.03
2022-05-12,2390.9873046875,15.285400390625,1,8,69.97,14.0,695.96
2022-05-13,2419.18701171875,15.406800270080566,8,2,69.97,14.0,706.89
2022-05-16,2390.787353515625,15.480199813842773,3,7,69.97,14.0,706.57
2022-05-17,2394.787353515625,15.600299835205078,5,5,69.97,14.0,700.83
2022-05-18,2393.58740234375,15.911999702453613,6,3,69.97,14.0,708.34
2022-05-20,2372.38720703125,15.902649879455566,3,7,69.97,14.0,714.68
2022-05-23,2380.88720703125,15.929900169372559,7,3,69.97,14.0,701.55
2022-05-24,2374.9873046875,15.933099746704102,3,7,69.97,14.0,723.92
2022-05-25,2418.087158203125,16.09749984741211,10,1,69.97,14.0,726.41
2022-05-26,2450.787109375,16.347999572753906,8,2,69.97,14.0,714.38
2022-05-27,2438.787109375,16.360700607299805,4,6,69.97,14.0,703.35
2022-05-30,2527.1865234375,16.334299087524414,10,1,69.97,14.0,701.21
2022-05-31,2547.086669921875,16.383499145507812,7,3,73.5,14.0,709.75
2022-06-01,2568.786376953125,16.377729415893555,6,4,73.5,14.0,714.35
2022-06-02,2601.586181640625,16.443700790405273,8,2,73.5,14.0,713.52
2022-06-03,2601.2861328125,16.48349952697754,3,7,73.5,14.0,713.73
2022-06-06,2648.0859375,16.508699417114258,9,1,73.5,14.0,722.14
2022-06-07,2648.185791015625,16.594329833984375,5,5,73.5,14.0,734.11
2022-06-08,2540.386474609375,16.837099075317383,0,10,73.5,14.0,742.51
2022-06-09,2571.58642578125,17.176990509033203,8,2,73.5,14.0,795.63
2022-06-10,2543.086669921875,17.239599227905273,2,8,73.5,14.0,837.92
2022-06-13,2510.086669921875,17.23390007019043,4,6,73.5,14.0,871.36
2022-06-14,2508.886474609375,17.269100189208984,4,6,73.5,14.0,841.56
2022-06-15,2531.086669921875,17.251279830932617,7,3,73.5,14.0,813.78
2022-06-16,2485.38671875,17.236400604248047,2,8,73.5,14.0,848.61
2022-06-17,2533.28662109375,17.296600341796875,7,3,73.5,14.0,837.88
2022-06-20,2539.1865234375,17.33650016784668,6,4,73.5,14.0,824.05
2022-06-21,2575.88623046875,17.31220054626465,9,1,73.5,14.0,808.11
2022-06-22,2574.286376953125,17.34600067138672,4,6,73.5,14.0,804.32
2022-06-23,2543.1865234375,17.342599868774414,1,9,73.5,14.0,803.17
2022-06-24,2554.086669921875,17.34589958190918,7,3,73.5,14.0,787.55
2022-06-27,2529.28662109375,16.668899536132812,2,8,73.5,14.0,775.59
2022-06-28,2490.186767578125,16.563800811767578,1,9,73.5,14.0,806.34
2022-06-29,2401.9873046875,16.624500274658203,0,10,73.5,14.0,831.33
2022-06-30,2405.38720703125,16.62820053100586,5,4,73.5,14.0,838.23
2022-07-01,2443.787109375,16.6919002532959,9,1,78.62,14.0,829.2
2022-07-04,2405.9873046875,16.733539581298828,1,9,78.62,14.0,830.91
2022-07-05,2371.287353515625,16.778430938720703,0,10,78.62,14.0,853.33
2022-07-06,2408.187255859375,17.001399993896484,9,1,78.62,14.0,857.66
2022-07-07,2425.587158203125,17.212499618530273,7,3,78.62,14.0,854.69
2022-07-08,2433.987060546875,17.258899688720703,7,3,78.62,14.0,855.47
2022-07-13,2408.08740234375,17.280500411987305,0,9,78.62,14.0,888.03
2022-07-14,2382.38720703125,17.41119956970215,0,10,78.62,14.0,906.0
2022-07-18,2451.287109375,17.339599609375,10,1,78.62,14.0,857.69
2022-07-19,2501.98681640625,17.461000442504883,10,1,78.62,14.0,856.62
2022-07-20,2525.1865234375,17.541200637817383,6,3,78.62,14.0,835.22
2022-07-21,2511.386474609375,17.594999313354492,5,5,78.62,14.0,832.72
2022-07-22,2516.586669921875,17.72047996520996,5,5,78.62,14.0,843.72
2022-07-25,2548.486572265625,17.757299423217773,8,2,78.62,14.0,857.31
2022-07-26,2537.086669921875,17.829200744628906,2,8,78.62,14.0,881.35
2022-07-27,2544.086669921875,17.871999740600586,8,2,78.62,14.0,881.2
2022-07-28,2543.28662109375,17.867399215698242,4,5,78.62,14.0,858.86
2022-07-29,2592.38623046875,17.945199966430664,10,1,78.62,14.0,816.09
2022-08-01,2656.285888671875,17.922500610351562,10,1,79.6,14.0,785.18
2022-08-02,2647.5859375,17.89349937438965,6,4,79.6,14.0,788.0
2022-08-03,2684.48583984375,17.943099975585938,10,1,79.6,14.0,767.74
2022-08-04,2723.685546875,17.930700302124023,9,1,79.6,14.0,730.93
2022-08-05,2750.4853515625,17.941699981689453,7,3,79.6,14.0,737.33
2022-08-08,2795.085205078125,17.9237003326416,8,2,79.6,14.0,712.33
2022-08-09,2785.18505859375,17.93779945373535,4,6,79.6,14.0,709.37
2022-08-10,2829.585205078125,17.923999786376953,8,2,79.6,14.0,679.89
2022-08-11,2868.384765625,17.870100021362305,8,2,79.6,14.0,648.71
2022-08-12,2864.284912109375,17.949100494384766,4,6,79.6,14.0,655.57
2022-08-15,2857.184814453125,17.940000534057617,3,7,79.6,14.0,672.8
2022-08-16,2913.28466796875,17.951860427856445,9,1,79.6,14.0,707.11
2022-08-17,2979.984130859375,17.90625,9,1,79.6,14.0,728.86
2022-08-18,3019.98388671875,17.944000244140625,7,3,79.6,14.0,762.9
2022-08-19,3020.183837890625,18.07670021057129,2,8,79.6,14.0,784.77
2022-08-22,3062.483642578125,18.087799072265625,4,6,79.6,13.0,815.59
2022-08-23,3121.4833984375,18.090999603271484,9,1,79.6,13.0,779.07
2022-08-24,3060.283935546875,18.120899200439453,2,8,79.6,13.0,733.38
2022-08-25,3136.783447265625,18.148000717163086,10,1,79.6,13.0,721.76
2022-08-26,3146.08349609375,18.165800094604492,3,6,79.6,13.0,739.3
2022-08-29,3164.983154296875,18.167509078979492,7,3,79.6,13.0,739.5
2022-08-31,3171.18310546875,18.15026092529297,3,7,80.21,13.0,770.51
2022-09-01,3142.683349609375,18.189199447631836,2,8,80.21,13.0,781.66
2022-09-02,3222.682861328125,18.20709991455078,9,1,80.21,13.0,744.13
2022-09-05,3358.382080078125,18.211029052734375,10,1,80.21,13.0,744.16
2022-09-06,3391.3818359375,18.214149475097656,2,8,80.21,13.0,744.21
2022-09-07,3402.781982421875,18.22620964050293,8,2,80.21,13.0,744.27
2022-09-08,3437.381591796875,18.221200942993164,4,6,80.21,13.0,744.27
2022-09-09,3521.381103515625,18.23870086669922,7,3,80.21,13.0,676.09
2022-09-12,3649.1806640625,18.221399307250977,10,1,80.21,13.0,676.14
2022-09-13,3426.8818359375,18.22249984741211,0,10,80.21,13.0,703.4
2022-09-14,3446.981689453125,18.246400833129883,8,2,80.21,13.0,699.97
2022-09-15,3363.082275390625,18.22907066345215,4,6,80.21,13.0,720.55
2022-09-16,3377.2822265625,18.27322006225586,5,5,80.21,13.0,732.75
2022-09-19,3199.48291015625,18.25429916381836,0,10,80.21,13.0,733.67
2022-09-20,3277.482666015625,18.29290008544922,9,1,80.21,13.0,742.53
2022-09-21,3245.78271484375,18.310720443725586,2,8,80.21,13.0,722.45
2022-09-22,3295.282470703125,18.315000534057617,9,1,80.21,13.0,741.88
2022-09-23,3281.582763671875,18.33799934387207,2,8,80.21,13.0,760.2
2022-09-26,3260.1826171875,18.4325008392334,4,6,80.21,12.0,768.04
2022-09-27,3265.582763671875,18.449499130249023,7,3,80.21,12.0,774.14
2022-09-28,3198.18310546875,18.442899703979492,1,9,80.21,12.0,766.18
2022-09-29,3146.88330078125,18.523300170898438,2,8,80.21,12.0,785.34
2022-09-30,3179.983154296875,18.497499465942383,6,4,80.21,12.0,765.8
2022-10-03,3392.08203125,18.516199111938477,10,1,83.45,12.0,759.02
2022-10-04,3457.981689453125,18.523700714111328,8,2,83.45,12.0,735.79
2022-10-05,3484.38134765625,18.569700241088867,6,4,83.45,12.0,759.4
2022-10-06,3553.881103515625,18.54833984375,8,2,83.45,12.0,758.09
2022-10-07,3567.5810546875,18.575300216674805,4,6,83.45,12.0,767.95
2022-10-10,3581.98095703125,18.577999114990234,3,7,83.45,12.0,771.0
2022-10-11,3571.5810546875,18.583099365234375,1,9,83.45,12.0,766.02
2022-10-12,3517.781494140625,18.5841007232666,2,8,83.45,12.0,760.44
2022-10-13,3553.381103515625,18.509899139404297,7,3,83.45,12.0,765.12
2022-10-14,3626.980712890625,18.552900314331055,9,1,83.45,12.0,765.32
2022-10-17,3847.57958984375,18.58690071105957,9,1,83.45,12.0,741.46
2022-10-18,3841.579833984375,18.54891014099121,4,6,83.45,12.0,726.03
2022-10-19,3880.279541015625,18.57990074157715,7,3,83.45,12.0,728.05
2022-10-20,3900.879150390625,18.59309959411621,6,4,83.45,12.0,729.16
2022-10-21,3934.579345703125,18.5856990814209,6,4,83.45,12.0,728.21
2022-10-24,3977.47900390625,18.554330825805664,8,2,83.45,10.5,712.13
2022-10-25,3974.97900390625,18.59079933166504,7,3,83.45,10.5,687.46
2022-10-26,3976.37890625,18.606800079345703,4,6,83.45,10.5,662.31
2022-10-27,3934.479248046875,18.59040069580078,2,8,83.45,10.5,657.56
2022-10-28,3878.9794921875,18.60890007019043,1,9,83.45,10.5,654.25
2022-10-31,3978.97900390625,18.572969436645508,8,2,85.51,10.5,654.47
2022-11-01,4054.678466796875,18.616670608520508,7,3,85.51,10.5,646.07
2022-11-02,4071.87841796875,18.604299545288086,3,7,85.51,10.5,644.6
2022-11-03,4105.47802734375,18.614999771118164,8,2,85.51,10.5,657.23
2022-11-04,4216.9775390625,18.60919952392578,9,1,85.51,10.5,621.75
2022-11-07,4331.67724609375,18.60007095336914,9,1,85.51,10.5,613.97
2022-11-08,4360.27685546875,18.444000244140625,4,6,85.51,10.5,603.71
2022-11-09,4360.97705078125,18.54050064086914,4,6,85.51,10.5,612.97
2022-11-10,4467.076171875,18.585039138793945,8,2,85.51,10.5,560.68
2022-11-11,4455.4765625,18.482650756835938,2,8,85.51,10.5,549.32
2022-11-14,4570.17578125,18.491619110107422,7,3,85.51,10.5,558.91
2022-11-15,4656.97509765625,18.591100692749023,6,4,85.51,10.5,551.47
2022-11-16,4668.47509765625,18.60770034790039,3,7,85.51,10.5,565.11
2022-11-17,4507.17626953125,18.603679656982422,4,6,85.51,10.5,598.94
2022-11-18,4526.67626953125,18.599199295043945,6,4,85.51,10.5,580.82
2022-11-21,4570.275390625,18.610429763793945,8,2,85.51,10.5,586.52
2022-11-22,4780.6748046875,18.60059928894043,10,1,85.51,10.5,557.25
2022-11-23,4854.17431640625,18.61210060119629,10,1,85.51,10.5,545.89
2022-11-24,4858.17431640625,18.608999252319336,3,7,85.51,10.5,534.52
2022-11-25,4874.27392578125,18.626800537109375,8,2,85.51,10.5,528.29
2022-11-28,4923.17431640625,18.59602928161621,7,3,85.51,9.0,532.31
2022-11-29,4962.4736328125,18.618499755859375,6,4,85.51,9.0,527.36
2022-11-30,4977.57373046875,18.63990020751953,6,4,85.51,9.0,522.24
2022-12-01,5046.17333984375,18.6299991607666,7,3,84.39,9.0,510.38
2022-12-02,4962.9736328125,18.632600784301758,2,8,84.39,9.0,506.56
2022-12-05,4957.7734375,18.630699157714844,4,6,84.39,9.0,508.51
2022-12-06,5000.07373046875,18.62459945678711,6,4,84.39,9.0,525.34
2022-12-07,4826.974609375,18.62660026550293,1,9,84.39,9.0,527.96
2022-12-08,4855.8740234375,18.62697982788086,5,5,84.39,9.0,526.98
2022-12-09,5005.2734375,18.638530731201172,10,1,84.39,9.0,518.51
2022-12-12,5193.2724609375,18.635610580444336,10,1,84.39,9.0,513.71
2022-12-13,5256.17236328125,18.617900848388672,4,6,84.39,9.0,485.56
2022-12-14,5066.47314453125,18.629499435424805,0,10,84.39,9.0,509.16
2022-12-15,5188.7724609375,18.607770919799805,9,1,84.39,9.0,516.96
2022-12-16,5214.27197265625,18.64459991455078,5,5,84.39,9.0,530.38
2022-12-19,5391.87109375,18.622900009155273,10,1,84.39,9.0,524.97
2022-12-20,5418.97119140625,18.645200729370117,7,3,84.39,9.0,534.7
2022-12-21,5429.0712890625,18.636680603027344,5,5,84.39,9.0,521.6
2022-12-22,5447.17138671875,18.654800415039062,4,6,84.39,9.0,510.18
2022-12-23,5454.77099609375,18.66963005065918,4,6,84.39,9.0,512.12
2022-12-26,5504.07080078125,18.623430252075195,8,2,84.39,9.0,511.79
2022-12-27,5434.47119140625,18.65679931640625,1,9,84.39,9.0,512.23
2022-12-28,5345.57177734375,18.656999588012695,5,5,84.39,9.0,508.92
2022-12-29,5476.87060546875,18.69367027282715,7,3,84.39,9.0,509.01
